data,in_position,cdi_return,overlay_excess_return,long_return,short_underlying_return,strategy_total_return,always_on_wealth,cdi_wealth,relative_wealth
2014-06-06,True,0.00040848999999999926,-0.004154312372051529,0.015923224846308027,0.024231849590411084,-0.0037458223720515296,102.48264053324922,100.69438791339806,101.7759208401854
2014-06-09,True,0.0004070500000000027,0.0022850954922650165,0.011990999948304408,0.007420808963774375,0.002692145492265019,102.75853871199622,100.7353755639982,102.00839390995539
2014-06-10,True,0.0004070500000000027,0.002370006177373358,0.008933479325345635,0.004193466970598919,0.0027770561773733608,103.04390494670426,100.77637989862154,102.25005606508567
2014-06-11,True,0.0008142656897025055,0.0017544906154121278,-0.003200949523033443,-0.006709930753857699,0.0025687563051146334,103.30859962723974,100.85843864710542,102.42930687109606
2014-06-13,True,0.0004070500000000027,0.00012241329311449026,0.0002485307978664137,3.7042116374331644e-06,0.000529463293114493,103.36329773860544,100.89949307455672,102.44184047805687
2014-06-16,True,0.0004070500000000027,0.0030628416949016342,0.0007312155929057571,-0.0053944677968975115,0.003469891694901637,103.72195718698627,100.94056421321271,102.75547595305544
2014-06-17,False,0.0004070500000000027,0.0,0.0,0.0,0.0004070500000000027,103.76417720965922,100.98165206987571,102.75547595305542
2014-06-18,True,0.0004070500000000027,0.004559004619838683,0.0006786802300184812,-0.008439329009658885,0.004966054619838686,104.27947578126502,101.02275665135075,103.22374803248921
2014-06-20,True,0.0004070500000000027,-0.002319337585423919,-0.00716084569800025,-0.002522170527152413,-0.001912287585423916,104.080063434314,101.06387796444567,102.98443472645036
2014-06-23,True,0.0004070500000000027,-0.0030688080404688445,0.0035911367704932547,0.009728752851430943,-0.002661758040468842,103.80302748861521,101.10501601597109,102.66852385663826
2014-06-24,True,0.0004070500000000027,0.0015579113746554763,-0.002745838979111262,-0.005861661728422215,0.001964961374655479,104.00699642820264,101.14617081274038,102.82840723724354
2014-06-25,True,0.0004070500000000027,0.003247986612956888,0.00032523640169652095,-0.006170736824217255,0.0036550366129568905,104.38714580815139,101.1873423615697,103.16225663398482
2014-06-26,True,0.0004070500000000027,-0.006883384552273583,-0.008855342362961089,0.004911426741586077,-0.00647633455227358,103.71109972894084,101.22853066927797,102.45244008112064
2014-06-27,True,0.0004070500000000027,-0.0042399180144587914,-0.003243463392165504,0.0052363726367520794,-0.003832868014458789,103.31358877204543,101.26973574268689,102.01822688127844
2014-06-30,True,0.0004070500000000027,0.0007498566361041627,-0.003090202572228594,-0.00458991584443692,0.0011569066361041655,103.43311294849555,101.31095758862094,102.09469479944286
2014-07-01,True,0.0004070500000000027,-0.00353745887349479,-0.012581233830445656,-0.005506316083456076,-0.0031304088734947872,103.10932501390839,101.35219621390739,101.73368596403428
2014-07-02,True,0.0004070500000000027,-0.004269385514203351,0.002825086009691911,0.011363857038098613,-0.003862335514203348,102.71108220606165,101.39345162537626,101.29952236516587
2014-07-03,True,0.0004070500000000027,0.004007106479684194,0.009979000263240138,0.0019647873038717493,0.004414156479684197,103.16446499511692,101.43472382986036,101.70527517594262
2014-07-04,True,0.0004070500000000027,-0.00513511482392982,-0.0127548941924036,-0.0024846645445439604,-0.004728064823929817,102.67669671709396,101.4760128341953,101.18321941251328
2014-07-07,True,0.0004070500000000027,-0.004962243391008051,-0.010823727578015196,-0.0008992407959990931,-0.004555193391008049,102.20898450679772,101.51731864521945,100.68132794562422
