signal_index,signal_date,entry_date,exit_date,n_long,n_short,long_return,short_underlying_return,pure_spread_return,overlay_excess_return,long_quality_mean,short_quality_mean,raw_dispersion_z,sma21_z,sma21_high_cross,bucket
435,2016-02-19,2016-02-22,2016-03-22,8,8,0.19267253154642974,0.028061369806848518,0.16088690498737915,0.07916859082401634,61.47547409061729,51.53493567835673,-0.5007764113042833,-1.5749669632632362,False,< -1.5
436,2016-02-22,2016-02-23,2016-03-23,8,8,0.15585142320867176,0.018282654765950243,0.1362251429436499,0.06727510971345024,64.00222121745173,48.02151613383866,-1.563801110173738,-1.577629933988114,False,< -1.5
437,2016-02-23,2016-02-24,2016-03-24,8,8,0.14007980404417195,-0.005500585904443534,0.14577674096305207,0.07223389148865253,64.00222121745173,48.675858991343254,-0.928247196376823,-1.5797459727264345,False,< -1.5
438,2016-02-24,2016-02-25,2016-03-28,8,8,0.17311314329081182,0.04206321084526776,0.12702616606834596,0.06314899235795518,66.82377308490364,49.33822613789719,-0.3402395664164585,-1.5604116273847592,False,< -1.5
439,2016-02-25,2016-02-26,2016-03-29,8,8,0.16440888513942872,0.052466915516609966,0.10770139820964217,0.05415844845951411,64.84070467913786,49.33822613789719,-0.5359034945442117,-1.5434245571486271,False,< -1.5
440,2016-02-26,2016-02-29,2016-03-30,8,8,0.17335393304224125,0.032983034102511424,0.13732198807140789,0.06885156784942242,63.316260867187275,49.33822613789719,-0.4276936226585119,-1.5131380858774932,False,< -1.5
441,2016-02-29,2016-03-01,2016-03-31,8,8,0.09469735198299262,0.01631867992338942,0.07631817480284929,0.03972696084322841,65.66649787452039,54.35901622275259,-0.3332771824788241,-1.4433432729031224,False,-1.5 to -0.5
442,2016-03-01,2016-03-02,2016-04-01,8,8,0.1148802180931719,0.02100351049464903,0.0912658349004626,0.0468185809949739,59.81415423598914,54.359016222752594,-0.3408961941843195,-1.3697320726120994,False,-1.5 to -0.5
443,2016-03-02,2016-03-03,2016-04-04,8,8,-0.03365043354762993,-0.0013135928361878509,-0.030992605050960607,-0.014882605256256065,63.21286556618871,50.226318862123534,-0.716614266569848,-1.289095081169062,False,-1.5 to -0.5
444,2016-03-03,2016-03-04,2016-04-05,8,8,-0.027084494285779418,0.012260966845610424,-0.037825310125872695,-0.018787791117075413,66.39803746066524,50.195117092320466,-1.8062903401505808,-1.2917389269420534,False,-1.5 to -0.5
445,2016-03-04,2016-03-07,2016-04-06,8,8,-0.04402954971310278,-0.02810599604478349,-0.01697254012384,-0.008289176613298673,65.8621433739437,55.2956487768852,-2.734128276364989,-1.3688748121048522,False,-1.5 to -0.5
446,2016-03-07,2016-03-08,2016-04-07,8,8,-0.03688619187746614,-0.011014659825495723,-0.025918787047236762,-0.01271026269296559,67.56711294109958,45.354759330271335,-3.573162293933972,-1.5124318670080148,False,< -1.5
447,2016-03-08,2016-03-09,2016-04-08,8,8,-0.04376605448327669,0.011299803024519809,-0.055500214343844355,-0.027753603734993096,67.56711294109958,45.356224729610446,-2.1433212916915747,-1.540475723530961,False,< -1.5
448,2016-03-09,2016-03-10,2016-04-11,8,8,-0.05946098796742067,-0.02855435621377601,-0.032908148443539356,-0.01614465321590234,67.56711294109957,44.868154327390855,-2.2097799476029687,-1.5784659331019386,False,< -1.5
449,2016-03-10,2016-03-11,2016-04-12,8,8,-0.011046347701348854,0.028695514133419923,-0.04010381753666207,-0.019858013667333457,69.55018134686534,47.32116861634264,-2.3792452860477398,-1.6335049000539543,False,< -1.5
450,2016-03-11,2016-03-14,2016-04-13,8,8,-0.00873582050928231,0.07517331757177582,-0.07882241955785345,-0.03979879519439356,66.44227894529519,49.914524779940365,-1.507784354342181,-1.66975230440989,False,< -1.5
451,2016-03-14,2016-03-15,2016-04-14,8,8,0.014267273897733189,0.09603487853056496,-0.07538634368147372,-0.0380057263416603,66.44227894529519,49.91452477994037,-1.044610741503644,-1.682639843877083,False,< -1.5
452,2016-03-15,2016-03-16,2016-04-15,8,8,0.005762489401656293,0.10116957807361425,-0.08784646628000517,-0.04462423470766574,68.82835591842027,49.91452477994037,-2.6189797874359337,-1.7640362936287777,False,< -1.5
453,2016-03-16,2016-03-17,2016-04-18,8,8,-0.0435886646910527,0.03849759321858045,-0.07971332212322918,-0.04040443856140977,68.82835591842027,51.943360268891,-2.644148974205166,-1.834844844631845,False,< -1.5
454,2016-03-17,2016-03-18,2016-04-19,8,8,-0.037930391863991546,0.06327696293886131,-0.0958567846527567,-0.04882567478145934,68.82835591842029,47.04978545700195,-3.3878510083596938,-1.989668594902364,False,< -1.5
455,2016-03-18,2016-03-21,2016-04-20,8,8,-0.04439499434701308,0.0535222281664318,-0.09378574609348321,-0.0478246945151408,67.99536861049825,49.42787672724851,-2.7178488340073668,-2.107482397181707,False,< -1.5
456,2016-03-21,2016-03-22,2016-04-22,8,8,-0.06204880899209163,0.028686402828970406,-0.08836766199503372,-0.04480827417327367,66.44227894529519,47.82435901987499,-3.2947980660071905,-2.281448859797073,False,< -1.5
457,2016-03-22,2016-03-23,2016-04-25,8,8,-0.026325450211623445,0.024775364496982748,-0.04977489229010563,-0.024904325448175092,67.30961547574891,46.209589112901476,-3.0733450941280145,-2.3758688158989902,False,< -1.5
458,2016-03-23,2016-03-24,2016-04-26,8,8,0.010069281575570002,0.044655297565717685,-0.03306012397034221,-0.016350479592036844,66.44227894529519,48.82609914210481,-2.036485339310768,-2.4403348525347446,False,< -1.5
459,2016-03-24,2016-03-28,2016-04-27,8,8,-0.0027964797400271742,0.04074309106237394,-0.04190415174289824,-0.02083529795250924,66.44227894529519,48.82609914210481,-0.9835492530197996,-2.470262148667319,False,< -1.5
460,2016-03-28,2016-03-29,2016-04-28,8,8,-0.021980568532846287,0.03688532039316891,-0.0581830878520881,-0.0290396026935516,66.44227894529519,46.523291745225244,-1.3084342789108596,-2.5088379292685867,False,< -1.5
461,2016-03-29,2016-03-30,2016-04-29,8,8,-0.02929217736766355,0.03346799217860816,-0.06130768904823068,-0.030749285954693756,66.44227894529519,50.956699135608396,-1.0780394024641315,-2.538016233082285,False,< -1.5
462,2016-03-30,2016-03-31,2016-05-02,8,8,-0.016133522744542626,0.04856990205211907,-0.06319053766838263,-0.03160866410442634,66.44227894529519,46.523291745225244,-1.0013123018557435,-2.567020252849641,False,< -1.5
463,2016-03-31,2016-04-01,2016-05-03,8,8,-0.018864947096485115,0.027271866446497105,-0.04525627992763218,-0.022636588893049585,69.55567750062944,48.723635385588594,-1.948357322166866,-2.65492741269635,False,< -1.5
464,2016-04-01,2016-04-04,2016-05-04,8,8,0.017363184070193376,0.04612037186291833,-0.02818761022071389,-0.013972075438111497,69.55567750062944,48.723635385588594,-1.5833986637763862,-2.69595941027964,False,< -1.5
465,2016-04-04,2016-04-05,2016-05-05,8,8,0.015056190780922851,0.056363121963378414,-0.03971904729577469,-0.019875298291173377,70.8481265609841,48.61562488711418,-1.3048402135093309,-2.656141825867504,False,< -1.5
466,2016-04-05,2016-04-06,2016-05-06,8,8,0.018222144889657156,0.08940302355039718,-0.06532441920635378,-0.033075290475913406,70.8481265609841,45.997649458571736,-1.5074969766157338,-2.5771489948987933,False,< -1.5
467,2016-04-06,2016-04-07,2016-05-09,8,8,0.0107795669767596,0.08677239661812208,-0.06987530297648455,-0.03540048922997155,70.8481265609841,47.15958286714785,-0.6872120645386035,-2.400476481063581,False,< -1.5
468,2016-04-07,2016-04-08,2016-05-10,8,8,0.032473419440244906,0.10676386479137932,-0.06724448616762764,-0.03403242731383517,71.48493382544498,47.04074484246253,-1.520482225705388,-2.3590074125479106,False,< -1.5
469,2016-04-08,2016-04-11,2016-05-11,8,8,0.0030200032025003275,0.10350120718388599,-0.0914277487740188,-0.0465969559621753,69.55567750062944,46.91969870885197,-1.583769580141697,-2.318180642172023,False,< -1.5
470,2016-04-11,2016-04-12,2016-05-12,8,8,0.030477488329551272,0.0829953543415441,-0.0485723085674055,-0.024287571870611334,71.48493382544498,46.91969870885196,-1.3485607229722707,-2.2536630535541637,False,< -1.5
471,2016-04-12,2016-04-13,2016-05-13,8,8,-0.023996836021215127,0.03915144384908096,-0.06064591542778281,-0.030560580865102615,69.55567750062944,50.63100900935108,-0.911171209018664,-2.21295178743174,False,< -1.5
472,2016-04-13,2016-04-14,2016-05-16,8,8,-0.013289547871657901,0.015967158138866167,-0.029064505740296027,-0.014408205950612435,69.55567750062944,50.56142297385942,-0.4797304114310496,-2.17303747395166,False,< -1.5
473,2016-04-14,2016-04-15,2016-05-17,8,8,-0.052374819199136495,0.0029686328697224387,-0.05497150920349672,-0.02764076307829448,69.55567750062944,48.14490724063012,-0.9541849298360676,-2.0730515449821323,False,< -1.5
474,2016-04-15,2016-04-18,2016-05-18,8,8,-0.04995895310951758,-0.03054854913161814,-0.020157890596942053,-0.009880592770186275,69.55567750062944,49.867687646078046,-1.1041696396403755,-1.9814527756002636,False,< -1.5
475,2016-04-18,2016-04-19,2016-05-19,8,8,-0.05205016480120921,-0.03158318943639784,-0.021207085508582805,-0.010414777555006501,69.55567750062944,48.98811644963642,-1.55714796951446,-1.875030496726251,False,< -1.5
476,2016-04-19,2016-04-20,2016-05-20,8,8,-0.048853845450179595,-0.02240046958621715,-0.02715019708008787,-0.013415804146527696,69.55567750062944,48.98811644963642,-1.1891221692696023,-1.784529635759844,False,< -1.5
477,2016-04-20,2016-04-22,2016-05-23,8,8,-0.049954519570733415,-0.009398725279921059,-0.04104279913096703,-0.020486450938975585,69.55567750062944,47.069172590076896,-0.4874665196042417,-1.6184500059861076,False,< -1.5
478,2016-04-22,2016-04-25,2016-05-24,8,8,-0.0464346773158619,0.024742979435383856,-0.06934885294862804,-0.03506832791821415,69.44459378962797,48.07237811164582,-0.1392662397197067,-1.4440800204047564,False,-1.5 to -0.5
479,2016-04-25,2016-04-26,2016-05-25,8,8,-0.03468952318729222,-0.023452888998274638,-0.011561351716977445,-0.0055102856002804766,69.18524522314175,49.68714801861934,-0.4208988204234697,-1.347415958792262,False,-1.5 to -0.5
480,2016-04-26,2016-04-27,2016-05-27,8,8,-0.050147213689967926,-0.0672000579656295,0.017660464878080373,0.009030739125297418,69.18524522314175,47.21572555079155,-0.7078761436244437,-1.330320182343573,False,-1.5 to -0.5
481,2016-04-27,2016-04-28,2016-05-30,8,8,-0.041644806358575835,-0.05327149576487209,0.012048758087203406,0.006241507535606804,69.18524522314175,48.02035403634109,-0.9960569935339314,-1.3112855010676083,False,-1.5 to -0.5
482,2016-04-28,2016-04-29,2016-05-31,8,8,-0.05128402544139353,-0.038307346908703195,-0.013653264700878368,-0.0066122566946512605,71.4363838234566,46.688341994894216,-0.7205829525549187,-1.2894996184770258,False,-1.5 to -0.5
483,2016-04-29,2016-05-02,2016-06-01,8,8,-0.0511753201250496,-0.03650682669205607,-0.015657821009235892,-0.007674009076317869,67.87670277640956,46.68834199489421,-0.6181229053068849,-1.266231417918528,False,-1.5 to -0.5
484,2016-05-02,2016-05-03,2016-06-02,8,8,0.030425195537439532,-0.010334874168107602,0.04113937978316099,0.020796044984444317,71.4363838234566,44.809586668942195,-0.8920924951815489,-1.2034411706503605,False,-1.5 to -0.5
485,2016-05-03,2016-05-04,2016-06-03,8,8,0.02231266664710072,-0.001126272894045718,0.023693984852652717,0.012236757063117483,71.30742330499706,46.68834199489421,-0.3092866482228206,-1.1275566127672558,False,-1.5 to -0.5
486,2016-05-04,2016-05-05,2016-06-06,8,8,0.028041326275172477,-0.001811092269184227,0.02977906855979347,0.01531797242603477,71.30742330499706,47.99551214447047,-0.6032528588967058,-1.0857164038422784,False,-1.5 to -0.5
487,2016-05-05,2016-05-06,2016-06-07,8,8,0.039487620658551,-0.004184587611145351,0.04371405102993621,0.022164648417406313,71.30742330499706,47.99551214447047,-0.2996892505079724,-1.013924239399907,False,-1.5 to -0.5
488,2016-05-06,2016-05-09,2016-06-08,8,8,0.0569081490405182,0.016976228321947756,0.03924274366734507,0.01998097213158866,71.30742330499706,50.32357447429249,-0.3350010900792821,-0.9929571294343232,False,-1.5 to -0.5
489,2016-05-09,2016-05-10,2016-06-09,8,8,0.005499687885491809,-0.019128510679578777,0.025035595038209915,0.012984566900050403,71.30742330499706,51.934365935658136,-0.5628364918264478,-0.9360830206147656,False,-1.5 to -0.5
490,2016-05-10,2016-05-11,2016-06-10,8,8,-0.02869709257215716,-0.044524549874288506,0.01667243362810967,0.008691024580706024,67.74774225795002,50.32357447429249,-0.0095095206739665,-0.8426945573448422,False,-1.5 to -0.5
491,2016-05-11,2016-05-12,2016-06-13,8,8,0.0001977802154872024,-0.0448784600721582,0.04696160722806752,0.023729337494641383,68.20199447026937,51.9898639611211,-0.2914210589483223,-0.7799191367508755,False,-1.5 to -0.5
492,2016-05-12,2016-05-13,2016-06-14,8,8,-0.033930522505103866,-0.046186651001485855,0.012728866957881215,0.006782233572505629,67.74774225795002,54.64425117039697,-6.633889758190756e-05,-0.7259685243161991,False,-1.5 to -0.5
493,2016-05-13,2016-05-16,2016-06-15,8,8,-0.01475274049241413,-0.043229961732706455,0.02950211908952198,0.015222246537275256,71.30742330499706,54.37628730581061,-0.0688655509284815,-0.7018274416462664,False,-1.5 to -0.5
494,2016-05-16,2016-05-17,2016-06-16,8,8,0.02250535848938265,-0.042733336069832754,0.06726249297151525,0.03364365514475285,70.6458312374549,53.36958509553681,-0.0771409592320507,-0.6499141683500983,False,-1.5 to -0.5
495,2016-05-17,2016-05-18,2016-06-17,8,8,0.03649029591870124,-0.010864013531763797,0.04741676076580933,0.02399887274647942,71.30742330499706,54.64425117039697,-0.5199672883421118,-0.6151535120752276,False,-1.5 to -0.5
496,2016-05-18,2016-05-19,2016-06-20,8,8,0.04991244601848596,0.0026232308364424525,0.04683670608220134,0.023723528627478962,71.30742330499706,54.37628730581061,-0.4568644430917138,-0.5495792311528797,False,-1.5 to -0.5
497,2016-05-19,2016-05-20,2016-06-21,8,8,0.05071303690444172,-0.00020995985728504554,0.05059793334171864,0.025457700993634664,67.74774225795002,54.37628730581061,-0.0676504112909969,-0.4828708613506124,False,-0.5 to +0.5
498,2016-05-20,2016-05-23,2016-06-22,8,8,0.08868893193940942,0.028314753739110337,0.058508600819933275,0.02938466882404193,71.30742330499706,57.65311847096898,0.197296562100439,-0.4424746593732197,False,-0.5 to +0.5
499,2016-05-23,2016-05-24,2016-06-23,8,8,0.09817104362161608,0.04741718676166225,0.048222629744488314,0.02440365582653668,71.30742330499706,59.58979316162978,-0.2830959911866974,-0.4512317461575789,False,-0.5 to +0.5
500,2016-05-24,2016-05-25,2016-06-24,8,8,0.071309476566226,0.03462502143988111,0.035357880821132205,0.018069110723610716,71.30742330499706,57.22686196372904,-0.1119408364281546,-0.4330404286851795,False,-0.5 to +0.5
501,2016-05-25,2016-05-27,2016-06-27,8,8,0.040578218123095824,0.028061470674614765,0.01212260362873273,0.00651527546297994,70.82382203046636,54.85805803828582,0.1465054800466563,-0.3824281268282149,False,-0.5 to +0.5
502,2016-05-27,2016-05-30,2016-06-28,8,8,0.05436857679006418,0.0463181180646695,0.007242597056797266,0.004173333591640413,70.82382203046636,59.366960355584936,0.4339380901493737,-0.2975786053869473,False,-0.5 to +0.5
503,2016-05-30,2016-05-31,2016-06-29,8,8,0.08408927327284788,0.06432127430451551,0.01867746960818382,0.009804356445450803,73.38097361753469,56.78034270011513,0.0481255595585801,-0.2518652600894283,False,-0.5 to +0.5
504,2016-05-31,2016-06-01,2016-06-30,8,8,0.06767277683945014,0.08807217085280167,-0.019371242555147196,-0.009277487862559112,70.47331993283429,58.49157051222819,0.2998883997850384,-0.1974101606185017,False,-0.5 to +0.5
505,2016-06-01,2016-06-02,2016-07-01,8,8,0.008529410390872207,0.08495215336632815,-0.07090832700989033,-0.03584859764624168,69.7692833842913,56.78034270011513,-0.0151914568097568,-0.145016267616535,False,-0.5 to +0.5
506,2016-06-02,2016-06-03,2016-07-04,8,8,0.015606060536454415,0.08162053634893679,-0.06149246459746657,-0.0309749206014696,70.87433276881119,56.78034270011513,-0.4049108086883267,-0.1504995693046757,False,-0.5 to +0.5
507,2016-06-03,2016-06-06,2016-07-05,8,8,0.009098013594435496,0.08189740933132407,-0.0676092300794053,-0.03410091973464569,68.60518655760794,56.78034270011513,-0.0968726759235894,-0.1201775585341591,False,-0.5 to +0.5
508,2016-06-06,2016-06-07,2016-07-06,8,8,0.021382561456093806,0.05882134588214568,-0.036128529593593466,-0.01790771661645954,67.98886311728324,53.79076799215791,-0.5642823696449935,-0.1356008749087369,False,-0.5 to +0.5
509,2016-06-07,2016-06-08,2016-07-07,8,8,0.0033808243781290486,0.0573845300826157,-0.05144730077837164,-0.025721170921860922,66.83712411580603,56.347251925485224,-0.6672119964903537,-0.1549926063300497,False,-0.5 to +0.5
510,2016-06-08,2016-06-09,2016-07-08,8,8,0.04938081301149399,0.05002131602415363,-0.0015952303411730217,-0.0004925598239721187,67.98886311728324,55.34978248229678,-0.8307278893282161,-0.1703672906924053,False,-0.5 to +0.5
511,2016-06-09,2016-06-10,2016-07-11,8,8,0.08568626905753778,0.11151735255037278,-0.024290149314521926,-0.01194815163376205,67.98886311728324,58.05847973759829,-0.369486449080194,-0.1918182008754025,False,-0.5 to +0.5
512,2016-06-10,2016-06-13,2016-07-12,8,8,0.07060050666549503,0.11846238149939846,-0.04378860730604398,-0.02184461846232962,68.60518655760794,56.347251925485224,-0.6563383751960737,-0.2132758329519056,False,-0.5 to +0.5
513,2016-06-13,2016-06-14,2016-07-13,8,8,0.10424165154672374,0.1355725839647652,-0.02912184248123502,-0.014283480638128697,67.50013717308805,57.64248766902203,-0.2332141746480285,-0.2272937210662886,False,-0.5 to +0.5
514,2016-06-14,2016-06-15,2016-07-14,8,8,0.09475988618900538,0.15452193438032694,-0.053346904458017895,-0.026680780573181403,71.02411429811315,56.347251925485224,-0.4455515673945621,-0.2497276637294713,False,-0.5 to +0.5
515,2016-06-15,2016-06-16,2016-07-15,8,8,0.07855933985579343,0.14780281810152096,-0.061895704162389306,-0.031084364947130284,71.02411429811315,56.347251925485224,-0.1533109621378648,-0.2544245422171104,False,-0.5 to +0.5
516,2016-06-16,2016-06-17,2016-07-18,8,8,0.09017895637828158,0.16190166049537047,-0.0633045139780092,-0.03181208993361349,71.02411429811315,56.347251925485224,-0.0353901645384993,-0.2255431079530541,False,-0.5 to +0.5
517,2016-06-17,2016-06-20,2016-07-19,8,8,0.07188025044382404,0.16891829901733593,-0.08473620129731581,-0.04299007189857231,71.02411429811315,56.347251925485224,-0.1020404521658047,-0.2043613765406838,False,-0.5 to +0.5
518,2016-06-20,2016-06-21,2016-07-20,8,8,0.06680516232187282,0.1118879322958167,-0.04250678523476688,-0.021113431043422767,71.02411429811315,58.339357190254,-0.1483837965235692,-0.2092975116461529,False,-0.5 to +0.5
